,Year,Month,Store Number,Bottle Volume (ml),Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons),City,State Bottle Cost,State Bottle Retail,2010_pop,2015_pop_est,2016_pop_est,Monthly Stores in City,Pop per Store
9781,2015,7,5202,,,,,,GILBERTVILLE,,,712.0,748.0,744.0,1,748.0
9782,2015,7,5203,,,,,,COON RAPIDS,,,1305.0,1272.0,1261.0,2,636.0
9783,2015,7,5204,,,,,,BURLINGTON,,,25663.0,25432.0,25277.0,14,1816.5714285714287
9784,2015,7,5205,,,,,,GLIDDEN,,,1146.0,1127.0,1121.0,2,563.5
9785,2015,7,5206,,,,,,GRUNDY CENTER,,,2706.0,2711.0,2686.0,4,677.75
9786,2015,7,5207,,,,,,CEDAR RAPIDS,,,126326.0,130570.0,131127.0,77,1695.7142857142858
9787,2015,7,5208,,,,,,ATLANTIC,,,7112.0,6764.0,6659.0,7,966.2857142857143
9788,2015,7,5210,,,,,,CLARINDA,,,5572.0,5420.0,5385.0,4,1355.0
9789,2015,7,5211,,,,,,JOHNSTON,,,17278.0,19687.0,21114.0,10,1968.7
9790,2015,7,5212,,,,,,MASON CITY,,,28079.0,27378.0,27430.0,14,1955.5714285714287
9791,2015,7,5213,,,,,,MONTROSE,,,898.0,877.0,869.0,2,438.5
9792,2015,7,5214,,,,,,CEDAR RAPIDS,,,126326.0,130570.0,131127.0,77,1695.7142857142858
9793,2015,7,5215,,,,,,LE CLAIRE,,,3765.0,3981.0,3974.0,5,796.2
9794,2015,7,5216,,,,,,RUNNELLS,,,507.0,526.0,523.0,1,526.0
9795,2015,7,5217,,,,,,SEYMOUR,,,701.0,699.0,704.0,1,699.0
9796,2015,7,5218,,,,,,CHARITON,,,4321.0,4216.0,4191.0,3,1405.3333333333333
9797,2015,7,5220,,,,,,MASON CITY,,,28079.0,27378.0,27430.0,14,1955.5714285714287
9798,2015,7,5222,,,,,,CEDAR RAPIDS,,,126326.0,130570.0,131127.0,77,1695.7142857142858
9799,2015,7,5223,,,,,,TABOR,,,1040.0,978.0,986.0,1,978.0
9800,2015,7,5224,,,,,,CORALVILLE,,,18907.0,20220.0,20397.0,14,1444.2857142857142
9801,2015,7,5225,,,,,,NORTH LIBERTY,,,13374.0,18179.0,18520.0,9,2019.888888888889
9802,2015,7,5226,,,,,,DAVENPORT,,,99685.0,102608.0,102612.0,45,2280.177777777778
9803,2015,7,5227,,,,,,CLINTON,,,26885.0,25910.0,25719.0,11,2355.4545454545455
9804,2015,7,5228,,,,,,ANTHON,,,565.0,565.0,566.0,2,282.5
9805,2015,7,5229,,,,,,NORWALK,,,8945.0,10149.0,10590.0,6,1691.5
9806,2015,7,5230,,,,,,CEDAR RAPIDS,,,126326.0,130570.0,131127.0,77,1695.7142857142858
9807,2015,7,5232,,,,,,AUDUBON,,,2176.0,2001.0,1970.0,3,667.0
9808,2015,7,5233,,,,,,PLEASANTVILLE,,,1694.0,1672.0,1669.0,2,836.0
9809,2015,7,5234,,,,,,DUBUQUE,,,57637.0,58762.0,58531.0,31,1895.5483870967741
9810,2015,7,5236,,,,,,ANAMOSA,,,5533.0,5410.0,5430.0,3,1803.3333333333333
9811,2015,7,5237,,,,,,FORT DODGE,,,25206.0,24584.0,24441.0,16,1536.5
9812,2015,7,5240,,,,,,WEST BRANCH,,,2322.0,2333.0,2359.0,3,777.6666666666666
9813,2015,7,5247,,,,,,ROCKWELL,,,1039.0,1011.0,1012.0,2,505.5
9814,2015,7,9001,20250.0,816.0,19818.3,587.25,155.1599999999999,SWISHER,18.761428571428574,28.14392857142857,879.0,924.0,924.0,3,308.0
9815,2015,7,9002,23625.0,1960.0,33127.76,1002.74,264.90999999999985,LE CLAIRE,13.095999999999995,19.64849999999999,3765.0,3981.0,3974.0,5,796.2
9816,2015,7,9010,2250.0,60.0,1135.08,45.0,11.899999999999999,NORWALK,13.106666666666667,19.66333333333333,8945.0,10149.0,10590.0,6,1691.5
9817,2015,7,9013,,,,,,CUMMING,,,351.0,397.0,408.0,1,397.0
9818,2015,7,9018,,,,,,DUBUQUE,,,57637.0,58762.0,58531.0,31,1895.5483870967741
9819,2015,7,9022,,,,,,DAVENPORT,,,99685.0,102608.0,102612.0,45,2280.177777777778
9820,2015,7,9023,750.0,24.0,633.36,18.0,4.76,CARROLL,17.59,26.39,10103.0,9982.0,9947.0,7,1426.0
9821,2015,8,2106,348300.0,7329.0,107201.73999999995,6895.67,1821.9300000000048,CEDAR FALLS,10.902354497354496,16.361111111111114,39260.0,41345.0,41390.0,17,2432.0588235294117
9822,2015,8,2113,84750.0,397.0,5400.690000000001,386.48,102.12000000000008,GOWRIE,10.888043478260869,16.34250000000001,1037.0,989.0,981.0,2,494.5
9823,2015,8,2130,257975.0,5063.0,77098.44999999995,4605.72,1216.8099999999993,WATERLOO,9.96884476534296,14.963465703971123,68406.0,68414.0,67934.0,46,1487.2608695652175
9824,2015,8,2152,139875.0,526.0,6608.02,548.75,144.94,ROCKWELL,8.53102941176471,12.828235294117656,1039.0,1011.0,1012.0,2,505.5
9825,2015,8,2178,239100.0,1710.0,22256.66999999999,1794.0700000000002,473.94999999999925,WAUKON,9.538765957446806,14.329361702127665,3897.0,3743.0,3733.0,3,1247.6666666666667
9826,2015,8,2190,896250.0,12209.0,117646.99999999984,6186.960000000003,1635.7500000000114,DES MOINES,11.407639860139817,17.124309440559433,203433.0,214814.0,215472.0,90,2386.822222222222
9827,2015,8,2191,548275.0,7181.0,113726.23999999992,7247.410000000001,1914.6700000000046,KEOKUK,11.458231173380035,17.194623467600668,10780.0,10583.0,10431.0,7,1511.857142857143
9828,2015,8,2200,311950.0,1180.0,17528.099999999995,1390.52,367.3499999999991,SAC CITY,11.852299270072981,17.780766423357647,2220.0,2133.0,2105.0,2,1066.5
9829,2015,8,2205,180200.0,1380.0,17504.34,1135.85,300.0299999999997,CLARINDA,10.050098039215687,15.094411764705884,5572.0,5420.0,5385.0,4,1355.0
9830,2015,8,2228,193225.0,1175.0,13854.370000000008,1099.45,290.49999999999955,WINTERSET,9.337999999999996,14.022341463414644,5190.0,5163.0,5271.0,5,1032.6
9831,2015,8,2233,228900.0,1741.0,23162.699999999986,1856.4199999999998,490.3599999999989,SPIRIT LAKE,11.573348623853207,17.38339449541284,4840.0,5035.0,5086.0,6,839.1666666666666
9832,2015,8,2238,51500.0,1165.0,19130.999999999993,1040.25,274.8899999999999,ALTOONA,11.112931034482761,16.672241379310346,14541.0,17474.0,17938.0,9,1941.5555555555557
9833,2015,8,2248,358678.0,2939.0,49604.02000000003,2507.229999999999,662.3099999999985,DES MOINES,13.765870646766157,20.660746268656712,203433.0,214814.0,215472.0,90,2386.822222222222
9834,2015,8,2285,224300.0,3584.0,59647.83999999996,2752.0999999999995,727.3499999999996,IOWA CITY,13.562301886792447,20.354566037735854,67862.0,73397.0,74398.0,26,2822.9615384615386
9835,2015,8,2290,486125.0,2632.0,35978.470000000016,2470.22,652.3299999999978,STORM LAKE,10.691176470588221,16.04399594320486,10600.0,10751.0,10773.0,10,1075.1
9836,2015,8,2327,129278.0,637.0,7324.589999999999,567.1100000000001,149.64000000000001,CORNING,10.056560000000001,15.110240000000001,1635.0,1513.0,1486.0,2,756.5
9837,2015,8,2353,323678.0,2588.0,36326.770000000004,2810.609999999999,742.7699999999971,CRESCO,9.673560830860529,14.532195845697327,3868.0,3818.0,3808.0,2,1909.0
9838,2015,8,2367,,,,,,SHENANDOAH,,,5150.0,5023.0,4972.0,5,1004.6
9839,2015,8,2413,335400.0,3956.0,59162.57000000001,3810.2,1006.6599999999975,DUBUQUE,10.609970501474923,15.930294985250734,57637.0,58762.0,58531.0,31,1895.5483870967741
9840,2015,8,2445,129375.0,490.0,5411.320000000001,486.81000000000006,128.66000000000017,OAKLAND,9.622480620155036,14.438294573643418,1527.0,1513.0,1509.0,2,756.5
9841,2015,8,2448,358500.0,1285.0,19298.14999999999,1273.52,336.439999999999,INDIANOLA,10.611306666666664,15.92874666666667,14782.0,15542.0,15785.0,8,1942.75
9842,2015,8,2459,110075.0,670.0,8780.480000000003,683.92,180.62,GUTHRIE CENTER,8.659732142857141,13.007767857142863,1569.0,1515.0,1507.0,2,757.5
9843,2015,8,2460,324625.0,2167.0,26911.700000000008,2192.8399999999997,579.1899999999985,HAMPTON,10.457383177570096,15.699345794392531,4461.0,4301.0,4239.0,4,1075.25
9844,2015,8,2465,495075.0,1956.0,28998.219999999983,1730.6599999999996,457.3599999999973,DUBUQUE,12.24383104125735,18.383280943025497,57637.0,58762.0,58531.0,31,1895.5483870967741
9845,2015,8,2475,93050.0,583.0,9054.799999999997,812.44,214.51000000000013,WEST BEND,10.583,15.88742857142857,785.0,763.0,755.0,1,763.0
9846,2015,8,2478,71250.0,840.0,14724.119999999997,798.0,210.88999999999984,ALTOONA,12.745384615384616,19.120128205128214,14541.0,17474.0,17938.0,9,1941.5555555555557
9847,2015,8,2487,475200.0,2799.0,34301.48000000002,3020.6099999999997,797.9399999999985,ANAMOSA,9.030138888888885,13.565317460317459,5533.0,5410.0,5430.0,3,1803.3333333333333
9848,2015,8,2498,75350.0,348.0,3370.5400000000004,312.15,82.41000000000007,ARLINGTON,7.019411764705885,10.542823529411764,429.0,409.0,406.0,1,409.0
9849,2015,8,2500,918628.0,8107.0,105644.44999999984,7321.99,1934.4200000000117,AMES,9.653826923076906,14.506221153846104,58965.0,65504.0,66191.0,25,2620.16
9850,2015,8,2501,921028.0,9275.0,114666.43999999989,8594.75,2270.3800000000165,AMES,10.366860581745213,15.579297893681005,58965.0,65504.0,66191.0,25,2620.16
9851,2015,8,2502,532203.0,6707.0,91891.5699999998,6530.42,1725.2000000000062,ANKENY,10.75373913043477,16.152939130434795,45582.0,56109.0,58627.0,21,2671.8571428571427
9852,2015,8,2505,429128.0,3578.0,47429.28000000001,3588.179999999999,947.9599999999974,BOONE,9.548609865470844,14.335336322869958,12661.0,12678.0,12611.0,9,1408.6666666666667
9853,2015,8,2506,877000.0,9471.0,145511.95999999988,9534.820000000007,2519.0900000000206,BURLINGTON,10.705207631874291,16.073490460157053,25663.0,25432.0,25277.0,14,1816.5714285714287
9854,2015,8,2507,268875.0,2487.0,23987.980000000003,2156.7599999999998,569.5399999999987,BURLINGTON,7.516350877192981,11.280070175438604,25663.0,25432.0,25277.0,14,1816.5714285714287
9855,2015,8,2508,626625.0,5944.0,84788.29000000005,5901.51,1559.0700000000068,CEDAR RAPIDS,10.08715743440233,15.14575801749269,126326.0,130570.0,131127.0,77,1695.7142857142858
9856,2015,8,2509,259700.0,2776.0,34136.84,2580.9399999999996,681.9399999999989,CEDAR RAPIDS,9.416171875,14.129999999999995,126326.0,130570.0,131127.0,77,1695.7142857142858
9857,2015,8,2512,1235100.0,29955.0,405721.9700000003,29654.269999999993,7834.100000000079,IOWA CITY,10.066133942161308,15.119794520547945,67862.0,73397.0,74398.0,26,2822.9615384615386
9858,2015,8,2513,509650.0,4005.0,47405.849999999955,3629.0899999999992,958.5999999999987,IOWA CITY,9.22591549295774,13.870158450704228,67862.0,73397.0,74398.0,26,2822.9615384615386
9859,2015,8,2514,167600.0,1498.0,17087.000000000004,1293.5500000000002,341.70999999999975,MARION,8.101129943502825,12.1680790960452,34768.0,37590.0,38480.0,11,3417.2727272727275
9860,2015,8,2515,990400.0,6546.0,96686.05999999992,7222.119999999997,1907.8400000000083,MASON CITY,10.188128598848337,15.30688099808058,28079.0,27378.0,27430.0,14,1955.5714285714287
9861,2015,8,2517,731500.0,4826.0,65026.25000000004,5067.500000000003,1338.2900000000004,NEWTON,9.41663694267515,14.149910828025467,15254.0,15060.0,15034.0,7,2151.4285714285716
9862,2015,8,2518,261250.0,1849.0,27311.94999999999,1999.7899999999993,528.2299999999991,RED OAK,9.204799999999997,13.824945454545455,5742.0,5471.0,5476.0,4,1367.75
9863,2015,8,2521,677078.0,6951.0,95145.49999999997,6315.010000000002,1668.710000000012,WEST DES MOINES,10.096423841059584,15.161509933774804,56609.0,63491.0,64560.0,30,2116.366666666667
9864,2015,8,2522,605850.0,6666.0,99892.78000000001,6993.1,1846.759999999999,SPIRIT LAKE,10.218872785829294,15.348357487922678,4840.0,5035.0,5086.0,6,839.1666666666666
9865,2015,8,2523,241475.0,1706.0,19334.61,1398.1199999999997,369.54999999999956,CENTERVILLE,9.769962962962959,14.673999999999998,5528.0,5384.0,5345.0,5,1076.8
9866,2015,8,2524,536503.0,5147.0,69277.57999999999,5017.579999999999,1325.4400000000026,DUBUQUE,10.277261484098938,15.43703180212013,57637.0,58762.0,58531.0,31,1895.5483870967741
9867,2015,8,2527,445450.0,4631.0,55263.00999999999,4726.200000000001,1248.6300000000033,DES MOINES,9.24911111111111,13.897688888888892,203433.0,214814.0,215472.0,90,2386.822222222222
9868,2015,8,2528,432950.0,7790.0,80633.95000000003,6741.920000000003,1781.5300000000157,DES MOINES,8.64198347107438,12.977086776859494,203433.0,214814.0,215472.0,90,2386.822222222222
9869,2015,8,2529,393325.0,2252.0,26405.849999999995,2333.600000000001,616.6399999999973,CEDAR RAPIDS,8.458635235732011,12.719379652605461,126326.0,130570.0,131127.0,77,1695.7142857142858
9870,2015,8,2532,431925.0,4960.0,53713.629999999925,4441.1500000000015,1173.4700000000005,DES MOINES,8.245176470588229,12.39616470588236,203433.0,214814.0,215472.0,90,2386.822222222222
9871,2015,8,2535,560525.0,5074.0,68556.67999999993,4919.09,1299.6499999999999,WEST DES MOINES,10.692280701754367,16.06240350877192,56609.0,63491.0,64560.0,30,2116.366666666667
9872,2015,8,2536,491653.0,4471.0,58208.05999999997,4149.789999999999,1096.6399999999999,PLEASANT HILL,10.59038986354774,15.901325536062373,8785.0,9545.0,9750.0,3,3181.6666666666665
9873,2015,8,2538,658928.0,4704.0,62288.64999999982,4272.72,1129.210000000003,WATERLOO,10.17675236806494,15.296914749661651,68406.0,68414.0,67934.0,46,1487.2608695652175
9874,2015,8,2539,313350.0,2586.0,36721.89,2681.47,708.2499999999986,IOWA FALLS,10.331602787456443,15.526027874564464,5238.0,5142.0,5128.0,5,1028.4
9875,2015,8,2543,439725.0,2904.0,36706.56999999999,2441.8999999999987,645.2299999999982,OTTUMWA,8.897533460803047,13.357093690248563,25023.0,24701.0,24487.0,11,2245.5454545454545
9876,2015,8,2544,652450.0,6172.0,95994.35000000002,6065.399999999999,1602.0400000000038,MARSHALLTOWN,10.040102189781004,15.088408759124071,27552.0,27470.0,27328.0,12,2289.1666666666665
9877,2015,8,2545,448725.0,3040.0,41241.109999999964,3017.999999999999,797.2099999999979,IOWA CITY,10.09435754189943,15.154972067039111,67862.0,73397.0,74398.0,26,2822.9615384615386
9878,2015,8,2548,539500.0,6281.0,79274.55999999994,6106.540000000002,1613.3800000000083,ALTOONA,9.495661641541032,14.259815745393636,14541.0,17474.0,17938.0,9,1941.5555555555557
9879,2015,8,2549,487325.0,4288.0,58826.63000000002,4408.750000000001,1164.659999999999,INDIANOLA,9.976561181434587,14.98805907172996,14782.0,15542.0,15785.0,8,1942.75
9880,2015,8,2550,235000.0,997.0,13396.009999999986,1000.5,263.9800000000001,OSCEOLA,9.409674796747964,14.127723577235779,4929.0,4966.0,5037.0,6,827.6666666666666
9881,2015,8,2551,285475.0,2073.0,27648.810000000005,2090.11,552.109999999999,CHARITON,10.248357142857138,15.386464285714283,4321.0,4216.0,4191.0,3,1405.3333333333333
9882,2015,8,2552,627050.0,5495.0,60580.049999999974,4702.819999999998,1242.2999999999981,CEDAR RAPIDS,9.250507246376793,13.906565217391288,126326.0,130570.0,131127.0,77,1695.7142857142858
9883,2015,8,2553,219825.0,1609.0,21682.23000000001,1706.25,450.8399999999996,CRESTON,9.836386138613861,14.77123762376238,7834.0,7840.0,7829.0,5,1568.0
9884,2015,8,2554,215000.0,2254.0,23195.340000000007,2070.0,546.8899999999992,DAVENPORT,7.913419689119174,11.879274611398973,99685.0,102608.0,102612.0,45,2280.177777777778
9885,2015,8,2555,467575.0,5170.0,65940.97999999992,4348.3,1148.9099999999994,KEOKUK,9.239867172675522,13.871024667931684,10780.0,10583.0,10431.0,7,1511.857142857143
9886,2015,8,2556,317525.0,1767.0,23733.659999999996,1878.9399999999998,496.5199999999986,ESTHERVILLE,9.804545454545444,14.72514106583072,6360.0,5994.0,5942.0,3,1998.0
9887,2015,8,2558,464950.0,5520.0,76719.0299999999,5700.669999999999,1506.0000000000052,MOUNT PLEASANT,10.645676855895184,15.996288209606984,8668.0,8444.0,8392.0,5,1688.8
9888,2015,8,2559,65500.0,398.0,5164.52,409.5,108.19000000000005,ALBIA,9.615671641791046,14.452686567164179,3766.0,3813.0,3785.0,2,1906.5
9889,2015,8,2560,850450.0,6588.0,93644.84000000003,6595.600000000001,1742.1200000000051,MARION,10.267807909604501,15.420757062146855,34768.0,37590.0,38480.0,11,3417.2727272727275
9890,2015,8,2561,653603.0,6935.0,101510.40999999989,7039.95,1860.2200000000073,DES MOINES,10.350500676589975,15.544248985115006,203433.0,214814.0,215472.0,90,2386.822222222222
9891,2015,8,2562,176700.0,1419.0,18790.75999999999,1465.7,387.1699999999994,FORT DODGE,9.28464052287582,13.957189542483668,25206.0,24584.0,24441.0,16,1536.5
9892,2015,8,2564,279450.0,2598.0,35404.66999999998,2876.3,759.7399999999986,WATERLOO,9.351778656126479,14.054308300395261,68406.0,68414.0,67934.0,46,1487.2608695652175
9893,2015,8,2565,753625.0,4294.0,57656.52999999993,4362.949999999999,1152.4999999999989,SPENCER,9.768335388409367,14.677903822441387,11233.0,11200.0,11138.0,7,1600.0
9894,2015,8,2566,341950.0,2929.0,38230.69999999998,2638.3799999999997,697.0099999999983,KNOXVILLE,8.834116094986806,13.263430079155686,7313.0,7259.0,7241.0,5,1451.8
9895,2015,8,2567,538825.0,2604.0,29797.41999999996,2775.130000000001,733.2899999999986,DAVENPORT,8.371101398601398,12.584982517482521,99685.0,102608.0,102612.0,45,2280.177777777778
9896,2015,8,2568,201475.0,1943.0,17235.859999999997,1587.96,419.58999999999946,CEDAR RAPIDS,8.23783653846154,12.387019230769234,126326.0,130570.0,131127.0,77,1695.7142857142858
9897,2015,8,2569,676400.0,2984.0,39451.83000000003,2991.859999999999,789.7699999999965,CEDAR RAPIDS,9.582445414847147,14.403813682678285,126326.0,130570.0,131127.0,77,1695.7142857142858
9898,2015,8,2571,339775.0,7347.0,87474.87000000001,4773.220000000001,1261.1700000000003,WATERLOO,9.659316939890703,14.5203825136612,68406.0,68414.0,67934.0,46,1487.2608695652175
9899,2015,8,2572,1025928.0,4532.0,62447.56999999995,4275.940000000001,1129.79,CEDAR FALLS,9.921429832303593,14.908278905560406,39260.0,41345.0,41390.0,17,2432.0588235294117
9900,2015,8,2573,871375.0,7578.0,110192.12999999983,7903.560000000002,2088.2700000000127,MUSCATINE,10.788337078651685,16.20406741573031,22886.0,23964.0,23914.0,15,1597.6
9901,2015,8,2575,157800.0,1339.0,16172.519999999997,1295.35,342.18999999999966,WATERLOO,8.762875816993466,13.168758169934641,68406.0,68414.0,67934.0,46,1487.2608695652175
9902,2015,8,2576,537278.0,2106.0,31125.720000000005,2211.4899999999993,584.0599999999978,STORM LAKE,10.58036900369002,15.892564575645737,10600.0,10751.0,10773.0,10,1075.1
9903,2015,8,2578,371103.0,3618.0,49658.829999999965,3713.35,980.8799999999977,CHARLES CITY,9.68851851851851,14.55074074074074,7652.0,7459.0,7457.0,5,1491.8
9904,2015,8,2579,382200.0,2111.0,32487.45999999999,2122.35,560.5299999999978,GRINNELL,10.102029702970293,15.162004950495062,9218.0,9135.0,9151.0,7,1305.0
9905,2015,8,2582,437425.0,4922.0,56558.46999999994,4679.0199999999995,1236.14,MASON CITY,9.154150110375271,13.753355408388513,28079.0,27378.0,27430.0,14,1955.5714285714287
9906,2015,8,2584,474425.0,3653.0,69918.02999999997,3973.5,1049.6099999999979,FORT MADISON,9.76812877263581,14.6691750503018,11051.0,10726.0,10597.0,6,1787.6666666666667
9907,2015,8,2585,349425.0,2987.0,39126.28999999997,3198.649999999999,845.1199999999976,ALGONA,9.762485875706206,14.674943502824878,5560.0,5463.0,5515.0,3,1821.0
9908,2015,8,2587,852028.0,3583.0,48565.45999999999,3401.2600000000034,898.9400000000024,JOHNSTON,9.870235897435869,14.82490256410252,17278.0,19687.0,21114.0,10,1968.7
9909,2015,8,2588,540750.0,4051.0,61252.59999999998,4206.379999999999,1110.9900000000025,CEDAR RAPIDS,10.53393829401088,15.824246823956432,126326.0,130570.0,131127.0,77,1695.7142857142858
9910,2015,8,2590,854153.0,8690.0,120674.86999999988,8192.010000000002,2164.300000000017,CEDAR RAPIDS,9.306242774566442,13.973815028901694,126326.0,130570.0,131127.0,77,1695.7142857142858
9911,2015,8,2591,440275.0,3188.0,43221.23000000001,3428.9500000000007,905.7799999999972,ATLANTIC,9.206710239651413,13.821938997821357,7112.0,6764.0,6659.0,7,966.2857142857143
9912,2015,8,2592,156525.0,865.0,9783.049999999997,985.5500000000001,260.3300000000001,MARSHALLTOWN,8.136129032258067,12.231225806451613,27552.0,27470.0,27328.0,12,2289.1666666666665
9913,2015,8,2593,540475.0,6602.0,98680.21000000004,7286.8200000000015,1925.1500000000005,CARROLL,9.700388513513511,14.560185810810804,10103.0,9982.0,9947.0,7,1426.0
9914,2015,8,2594,510075.0,4004.0,60667.139999999956,3841.5000000000005,1015.0899999999989,SIOUX CITY,10.344003590664263,15.542100538599643,82684.0,82663.0,82872.0,34,2431.264705882353
9915,2015,8,2595,329550.0,3106.0,39920.53999999997,2648.5199999999995,699.7599999999984,DENISON,9.318796992481195,13.98882205513784,8298.0,8262.0,8308.0,5,1652.4
9916,2015,8,2596,256300.0,1246.0,13793.120000000004,1181.9199999999998,312.4999999999991,OTTUMWA,7.698916083916085,11.574475524475535,25023.0,24701.0,24487.0,11,2245.5454545454545
9917,2015,8,2597,220000.0,1674.0,23859.48000000001,1781.25,470.4299999999991,CHEROKEE,10.857810945273636,16.306965174129356,5253.0,5033.0,4998.0,5,1006.6
9918,2015,8,2599,,,,,,CORALVILLE,,,18907.0,20220.0,20397.0,14,1444.2857142857142
9919,2015,8,2600,208250.0,1136.0,13640.159999999996,1102.0,290.96999999999997,OSKALOOSA,8.822709359605913,13.252167487684734,11463.0,11569.0,11523.0,6,1928.1666666666667
9920,2015,8,2601,364750.0,3113.0,44398.879999999976,3024.2699999999995,798.8899999999987,FAIRFIELD,11.376657681940692,17.079272237196754,9464.0,10061.0,10206.0,4,2515.25
9921,2015,8,2602,268375.0,2278.0,27332.999999999996,2098.3499999999995,554.3299999999989,WEBSTER CITY,9.176347517730495,13.787411347517734,8070.0,7825.0,7756.0,5,1565.0
9922,2015,8,2603,736100.0,5270.0,76551.48000000003,5235.6,1383.3500000000033,BETTENDORF,11.928038461538442,17.920192307692265,33217.0,35506.0,35727.0,12,2958.8333333333335
9923,2015,8,2604,390456.0,2788.0,35531.149999999994,2933.669999999999,775.0899999999993,LE MARS,9.189290780141839,13.798723404255325,9826.0,9809.0,9935.0,4,2452.25
9924,2015,8,2605,517250.0,5265.0,56983.039999999935,4923.61,1300.690000000001,CEDAR RAPIDS,9.27684575389948,13.933847487001735,126326.0,130570.0,131127.0,77,1695.7142857142858
9925,2015,8,2606,293825.0,2264.0,30597.219999999998,2372.22,626.139999999999,HUMBOLDT,9.354452054794523,14.056301369863021,4690.0,4579.0,4558.0,2,2289.5
9926,2015,8,2607,321600.0,3343.0,40080.179999999964,2872.170000000001,758.7199999999981,SHENANDOAH,9.48055718475073,14.226656891495598,5150.0,5023.0,4972.0,5,1004.6
9927,2015,8,2609,100553.0,583.0,5406.830000000003,414.7000000000001,109.41000000000005,AMES,8.419646017699117,12.638141592920363,58965.0,65504.0,66191.0,25,2620.16
9928,2015,8,2611,199250.0,4011.0,35836.45000000001,2336.899999999999,617.4299999999993,OTTUMWA,9.053647540983606,13.589139344262303,25023.0,24701.0,24487.0,11,2245.5454545454545
9929,2015,8,2612,236300.0,1333.0,16321.449999999993,1350.15,356.26999999999913,PERRY,8.793419913419918,13.193506493506504,7702.0,7654.0,7810.0,5,1530.8
9930,2015,8,2613,669200.0,6484.0,85672.79999999984,5843.300000000001,1544.1300000000085,COUNCIL BLUFFS,9.270039318479686,13.917903014416765,62230.0,62510.0,62524.0,42,1488.3333333333333
9931,2015,8,2614,797653.0,8567.0,120183.18000000005,8935.340000000007,2360.9100000000235,DAVENPORT,10.037022471910095,15.086089887640401,99685.0,102608.0,102612.0,45,2280.177777777778
9932,2015,8,2616,704700.0,8234.0,106427.96000000006,8121.450000000002,2145.2700000000073,CLINTON,10.007227586206888,15.027903448275831,26885.0,25910.0,25719.0,11,2355.4545454545455
9933,2015,8,2618,271975.0,2081.0,25528.339999999993,2094.1399999999994,553.0699999999982,CEDAR RAPIDS,9.001182795698924,13.52609318996416,126326.0,130570.0,131127.0,77,1695.7142857142858
9934,2015,8,2619,723925.0,6281.0,101301.94999999991,6608.620000000001,1745.6200000000044,WEST DES MOINES,10.522800495662942,15.802701363073083,56609.0,63491.0,64560.0,30,2116.366666666667
9935,2015,8,2620,826475.0,4569.0,61572.56000000004,4226.78,1117.3200000000047,WINDSOR HEIGHTS,9.97834961997826,14.987719869706794,4860.0,5013.0,4983.0,6,835.5
9936,2015,8,2621,446750.0,5113.0,60661.32999999998,4463.839999999999,1179.3499999999985,SIOUX CITY,9.840693277310919,14.776491596638659,82684.0,82663.0,82872.0,34,2431.264705882353
9937,2015,8,2622,358800.0,3668.0,57278.89999999998,3414.019999999999,901.9099999999993,IOWA CITY,10.909483695652158,16.397554347826087,67862.0,73397.0,74398.0,26,2822.9615384615386
9938,2015,8,2623,658850.0,5798.0,75606.58999999997,4767.820000000001,1259.830000000001,SIOUX CITY,10.286648721399708,15.446581426648692,82684.0,82663.0,82872.0,34,2431.264705882353
9939,2015,8,2624,454425.0,4830.0,60971.099999999926,4864.489999999998,1285.1699999999998,DUBUQUE,9.536808943089419,14.334695121951219,57637.0,58762.0,58531.0,31,1895.5483870967741
9940,2015,8,2625,673675.0,7899.0,117320.22000000007,7563.35,1998.1000000000029,DAVENPORT,9.93303475935828,14.913489304812812,99685.0,102608.0,102612.0,45,2280.177777777778
9941,2015,8,2626,528175.0,6957.0,69573.79999999994,4731.44,1250.570000000002,DES MOINES,10.030079744816575,15.064338118022302,203433.0,214814.0,215472.0,90,2386.822222222222
9942,2015,8,2627,420025.0,12375.0,83158.34999999986,5302.040000000001,1400.9300000000012,DES MOINES,7.806587155963303,11.72633027522935,203433.0,214814.0,215472.0,90,2386.822222222222
9943,2015,8,2628,165125.0,1159.0,14449.530000000004,1213.0,320.2399999999998,ELDORA,9.00847133757962,13.519363057324844,2732.0,2670.0,2661.0,3,890.0
9944,2015,8,2629,732500.0,7320.0,110737.26000000004,7257.630000000003,1916.9900000000048,COUNCIL BLUFFS,10.903068920676187,16.366319895968758,62230.0,62510.0,62524.0,42,1488.3333333333333
9945,2015,8,2630,187900.0,2552.0,31631.760000000006,2504.85,661.8699999999994,WEST DES MOINES,9.283169398907106,13.942513661202188,56609.0,63491.0,64560.0,30,2116.366666666667
9946,2015,8,2633,1612000.0,50549.0,838950.1100000024,49037.5,12955.47000000009,DES MOINES,12.295563781321187,18.45667425968121,203433.0,214814.0,215472.0,90,2386.822222222222
9947,2015,8,2635,516450.0,5064.0,75475.03999999994,4821.0999999999985,1273.7100000000028,DAVENPORT,11.024858757062134,16.56037664783427,99685.0,102608.0,102612.0,45,2280.177777777778
9948,2015,8,2636,348925.0,4069.0,47114.9,3380.2400000000002,893.1299999999973,DES MOINES,9.321913746630726,13.993989218328844,203433.0,214814.0,215472.0,90,2386.822222222222
